time,open,high,low,close,volume,real_volume
2024-04-18,1.24415,1.24847,1.24337,1.24365,86376,0
2024-04-19,1.24258,1.24683,1.23669,1.23692,117054,0
2024-04-22,1.23728,1.2392400000000001,1.22997,1.23499,75964,0
2024-04-23,1.23282,1.24586,1.23282,1.245,83035,0
2024-04-24,1.24321,1.24701,1.24227,1.24638,71931,0
2024-04-25,1.2461,1.25264,1.24396,1.2513,91292,0
2024-04-26,1.25084,1.25411,1.24493,1.24922,86979,0
2024-04-29,1.2476,1.25696,1.24736,1.25614,91683,0
2024-04-30,1.25625,1.2564199999999999,1.249,1.24912,89427,0
2024-05-01,1.24917,1.25503,1.24664,1.25292,91374,0
2024-05-02,1.25261,1.25446,1.24719,1.25347,100299,0
2024-05-03,1.25338,1.2634699999999999,1.2522,1.25473,98003,0
2024-05-06,1.25365,1.25945,1.25345,1.2562,67831,0
2024-05-07,1.2559,1.25709,1.2501,1.25079,71985,0
2024-05-08,1.2508,1.25122,1.24678,1.24973,65341,0
2024-05-09,1.24973,1.25268,1.24459,1.25235,73250,0
2024-05-10,1.25232,1.25416,1.25027,1.25234,67300,0
2024-05-13,1.25135,1.25689,1.25084,1.2559,65162,0
2024-05-14,1.25587,1.2593,1.25095,1.25918,74026,0
2024-05-15,1.25889,1.26864,1.25826,1.26863,74698,0
2024-05-16,1.26852,1.27009,1.26434,1.26705,68211,0
2024-05-17,1.26689,1.27119,1.2645,1.27006,59373,0
2024-05-20,1.2682,1.27257,1.2682,1.2705199999999999,55509,0
2024-05-21,1.27058,1.2726899999999999,1.26863,1.27088,63394,0
2024-05-22,1.2708300000000001,1.27615,1.27003,1.27169,72723,0
2024-05-23,1.27165,1.27467,1.26855,1.26985,84550,0
2024-05-24,1.26969,1.2751000000000001,1.26753,1.27367,72101,0
2024-05-27,1.27317,1.27778,1.27288,1.27683,42321,0
2024-05-28,1.2768,1.2800799999999999,1.27542,1.27615,73515,0
2024-05-29,1.27613,1.27719,1.2699,1.27001,83484,0
2024-05-30,1.26986,1.27472,1.2681,1.27319,82475,0
2024-05-31,1.2731,1.2766199999999999,1.27003,1.27426,90406,0
2024-06-03,1.27314,1.28087,1.26946,1.28074,87546,0
2024-06-04,1.28072,1.28176,1.27429,1.2769300000000001,93754,0
2024-06-05,1.27699,1.27954,1.27554,1.2787,75927,0
2024-06-06,1.27861,1.28092,1.27626,1.27909,72621,0
2024-06-07,1.2788300000000001,1.28119,1.2716,1.2721,87783,0
2024-06-10,1.27277,1.27374,1.26881,1.27306,75158,0
2024-06-11,1.27301,1.27518,1.2705899999999999,1.2739099999999999,76438,0
2024-06-12,1.27398,1.28606,1.27308,1.27977,96128,0
2024-06-13,1.27975,1.28077,1.2738399999999999,1.2763200000000001,83510,0
2024-06-14,1.27622,1.27636,1.2657,1.2687,97226,0
2024-06-17,1.26841,1.27098,1.2659099999999999,1.27042,66592,0
2024-06-18,1.27044,1.27211,1.26692,1.27082,87054,0
2024-06-19,1.2708300000000001,1.27401,1.26973,1.27183,54655,0
2024-06-20,1.27159,1.2724,1.26547,1.26567,76293,0
2024-06-21,1.26567,1.26743,1.2622200000000001,1.26386,69284,0
2024-06-24,1.26385,1.2698,1.26328,1.26862,75903,0
2024-06-25,1.26816,1.2702499999999999,1.26704,1.2686,74966,0
2024-06-26,1.26844,1.26936,1.26157,1.26218,85341,0
2024-06-27,1.26214,1.26708,1.2612999999999999,1.26399,79615,0
2024-06-28,1.26391,1.26634,1.26197,1.26438,90464,0
2024-07-01,1.2647599999999999,1.27093,1.26309,1.26499,81009,0
2024-07-02,1.26498,1.2688,1.26157,1.26852,75077,0
2024-07-03,1.26848,1.27773,1.26752,1.27424,65276,0
2024-07-04,1.27408,1.27677,1.2737,1.27584,44887,0
2024-07-05,1.27584,1.28172,1.27538,1.28147,73421,0
2024-07-08,1.27953,1.28458,1.27872,1.28065,63435,0
2024-07-09,1.28054,1.2825199999999999,1.27779,1.27864,66834,0
2024-07-10,1.27858,1.28488,1.2778800000000001,1.2848,61918,0
2024-07-11,1.28479,1.29495,1.28465,1.2913700000000001,78429,0
2024-07-12,1.29143,1.29909,1.29022,1.29882,84271,0
2024-07-15,1.29626,1.29949,1.2962,1.29677,82275,0
2024-07-16,1.2967,1.298,1.29382,1.2973,75202,0
2024-07-17,1.29736,1.30446,1.29609,1.30081,87076,0
2024-07-18,1.30084,1.3013,1.29404,1.2943,90495,0
2024-07-19,1.2941500000000001,1.29516,1.29012,1.29122,79619,0
2024-07-22,1.2916,1.29425,1.29055,1.29336,83077,0
2024-07-23,1.2932299999999999,1.29351,1.28879,1.2906900000000001,77624,0
2024-07-24,1.2907,1.29375,1.28775,1.29065,86069,0
2024-07-25,1.29062,1.29136,1.28495,1.2849599999999999,111233,0
2024-07-26,1.28504,1.28781,1.28479,1.2865,78877,0
2024-07-29,1.28556,1.28883,1.2807,1.2861,81876,0
2024-07-30,1.28616,1.28663,1.28201,1.28356,82771,0
2024-07-31,1.28352,1.28644,1.28211,1.2855400000000001,111514,0
2024-08-01,1.28541,1.2863,1.2727,1.27386,110355,0
2024-08-02,1.27371,1.2840500000000001,1.27073,1.28049,119767,0
2024-08-05,1.28007,1.28171,1.27102,1.27762,192239,0
2024-08-06,1.27733,1.2803200000000001,1.26727,1.26917,152530,0
2024-08-07,1.26908,1.2736,1.26809,1.26924,120524,0
2024-08-08,1.26908,1.27524,1.26651,1.27484,119929,0
2024-08-09,1.27434,1.27739,1.27263,1.27579,92389,0
2024-08-12,1.27624,1.27941,1.27469,1.27652,86188,0
2024-08-13,1.27612,1.28731,1.27594,1.28629,91484,0
2024-08-14,1.28594,1.28685,1.28164,1.28254,89930,0
2024-08-15,1.28257,1.28718,1.27987,1.28533,81690,0
2024-08-16,1.28505,1.2946,1.2848600000000001,1.2945,62387,0
2024-08-19,1.29346,1.29974,1.29304,1.29907,77711,0
2024-08-20,1.2986900000000001,1.30525,1.29744,1.30337,82385,0
2024-08-21,1.30332,1.31196,1.30111,1.3090899999999999,94586,0
2024-08-22,1.30839,1.31294,1.30768,1.30917,88688,0
2024-08-23,1.30865,1.32303,1.30815,1.32164,93866,0
2024-08-26,1.3199,1.32224,1.3180100000000001,1.3187,80292,0
2024-08-27,1.31854,1.3266499999999999,1.3180100000000001,1.32609,86301,0
2024-08-28,1.32593,1.32622,1.31677,1.31904,90589,0
2024-08-29,1.31903,1.3227,1.31456,1.3168199999999999,95503,0
2024-08-30,1.31659,1.32,1.31098,1.31297,89572,0
2024-09-02,1.3128600000000001,1.31551,1.31197,1.3146200000000001,49721,0
2024-09-03,1.3141,1.3149600000000001,1.30877,1.31148,92822,0
2024-09-04,1.31128,1.31754,1.3101099999999999,1.3148,88172,0
2024-09-05,1.31449,1.31855,1.31365,1.31803,86834,0
2024-09-06,1.3177400000000001,1.32388,1.31101,1.31312,111457,0
2024-09-09,1.31167,1.31434,1.30678,1.30727,76069,0
2024-09-10,1.30736,1.31077,1.30496,1.30792,80448,0
2024-09-11,1.30798,1.31112,1.3002,1.30431,100511,0
2024-09-12,1.30426,1.31271,1.30322,1.31256,89930,0
2024-09-13,1.31237,1.31579,1.3115,1.3123,86208,0
2024-09-16,1.31212,1.32183,1.31182,1.32153,77211,0
2024-09-17,1.32158,1.32298,1.3146200000000001,1.31593,89155,0
2024-09-18,1.31606,1.32979,1.31508,1.32123,112454,0
2024-09-19,1.32134,1.33142,1.31537,1.3284500000000001,125144,0
2024-09-20,1.32828,1.33404,1.3268499999999999,1.33205,104369,0
2024-09-23,1.3311,1.33594,1.32485,1.33479,93194,0
2024-09-24,1.33464,1.34158,1.33319,1.3413,99009,0
2024-09-25,1.34124,1.34298,1.3312599999999999,1.33226,105614,0
2024-09-26,1.33217,1.3434300000000001,1.33127,1.34152,110315,0
2024-09-27,1.34149,1.34277,1.336,1.33712,108652,0
2024-09-30,1.33686,1.34233,1.33501,1.33761,103201,0
2024-10-01,1.33742,1.33894,1.32373,1.3284500000000001,128449,0
2024-10-02,1.32855,1.33056,1.32459,1.32666,100406,0
2024-10-03,1.32666,1.32724,1.30922,1.31231,127607,0
2024-10-04,1.31237,1.3175,1.30698,1.31198,113180,0
2024-10-07,1.31171,1.31346,1.30594,1.3082500000000001,97974,0
2024-10-08,1.30826,1.31135,1.30643,1.31049,92983,0
2024-10-09,1.31022,1.31047,1.30559,1.30722,82363,0
2024-10-10,1.30695,1.30939,1.3022,1.30587,94475,0
2024-10-11,1.3057699999999999,1.30832,1.3041800000000001,1.30692,65425,0
2024-10-14,1.30566,1.3072,1.30302,1.30597,66306,0
