time,open,high,low,close,volume,real_volume
2022-10-30,0.99463,0.99758,0.97302,0.99581,434674,0
2022-11-06,0.99047,1.03642,0.9901,1.03528,495054,0
2022-11-13,1.03341,1.04815,1.02714,1.03225,496401,0
2022-11-20,1.03217,1.04486,1.02228,1.03935,358819,0
2022-11-27,1.03703,1.0545,1.0290300000000001,1.05405,458845,0
2022-12-04,1.05278,1.05949,1.04432,1.05349,421428,0
2022-12-11,1.05259,1.07366,1.0506199999999999,1.05856,413168,0
2022-12-18,1.05894,1.0659399999999999,1.05733,1.0616,372681,0
2022-12-25,1.06354,1.07132,1.06054,1.07007,242974,0
2023-01-01,1.0695000000000001,1.07092,1.04834,1.06437,348723,0
2023-01-08,1.06399,1.0868,1.06371,1.0833,374100,0
2023-01-15,1.08286,1.08876,1.07662,1.08562,355724,0
2023-01-22,1.08681,1.09296,1.08352,1.08688,303293,0
2023-01-29,1.08623,1.10329,1.07926,1.0794,345869,0
2023-02-05,1.07824,1.0799,1.06664,1.06772,332361,0
2023-02-12,1.06807,1.08041,1.06128,1.06937,346311,0
2023-02-19,1.06851,1.07047,1.05362,1.05458,319689,0
2023-02-26,1.05429,1.06914,1.05329,1.06341,335037,0
2023-03-05,1.06239,1.07006,1.05243,1.06395,345943,0
2023-03-12,1.0681,1.07599,1.05162,1.06647,498887,0
2023-03-19,1.06884,1.093,1.06313,1.07587,362468,0
2023-03-26,1.0775,1.09263,1.0745,1.08415,279460,0
2023-04-02,1.08397,1.09733,1.07882,1.08986,239351,0
2023-04-09,1.08974,1.10759,1.08313,1.09942,245713,0
2023-04-16,1.09887,1.09998,1.0909200000000001,1.09894,247430,0
2023-04-23,1.09912,1.10954,1.09625,1.10165,282006,0
2023-04-30,1.10222,1.1092,1.0942,1.10185,280560,0
2023-05-07,1.10204,1.10537,1.0848,1.08496,234511,0
2023-05-14,1.08562,1.09047,1.07599,1.08059,227946,0
2023-05-21,1.08046,1.08314,1.07018,1.07251,249524,0
2023-05-28,1.07158,1.0779,1.06352,1.07073,228260,0
2023-06-04,1.0711,1.07871,1.0667,1.07491,215678,0
2023-06-11,1.07462,1.09708,1.07331,1.09421,242345,0
2023-06-18,1.09399,1.10123,1.08446,1.08954,244975,0
2023-06-25,1.0905,1.09768,1.08354,1.09098,250668,0
2023-07-02,1.09105,1.09733,1.08334,1.09681,231926,0
2023-07-09,1.09571,1.12448,1.09436,1.12253,269036,0
2023-07-16,1.12292,1.12757,1.11078,1.11254,273048,0
2023-07-23,1.1123,1.11498,1.09435,1.10162,312794,0
2023-07-30,1.10204,1.10458,1.09123,1.10099,306928,0
2023-08-06,1.101,1.1065,1.09291,1.09466,262232,0
2023-08-13,1.09497,1.09602,1.0845,1.08688,298361,0
2023-08-20,1.08653,1.09304,1.07658,1.07941,267768,0
2023-08-27,1.07959,1.09454,1.07722,1.07735,263538,0
2023-09-03,1.07753,1.08089,1.06862,1.07005,223385,0
2023-09-10,1.07146,1.07685,1.06319,1.0661100000000001,252544,0
2023-09-17,1.06566,1.07368,1.06149,1.06459,233205,0
2023-09-24,1.0643,1.06557,1.04881,1.05732,258763,0
2023-10-01,1.05665,1.05999,1.04483,1.0584500000000001,282469,0
2023-10-08,1.05501,1.06399,1.04955,1.05089,278640,0
2023-10-15,1.05054,1.06167,1.05031,1.05948,265669,0
2023-10-22,1.05949,1.06942,1.05222,1.05659,246006,0
2023-10-29,1.05642,1.07468,1.05168,1.07266,258389,0
2023-11-05,1.07234,1.07564,1.06563,1.06846,228010,0
2023-11-12,1.06828,1.09142,1.06651,1.0913599999999999,233542,0
2023-11-19,1.091,1.09653,1.08532,1.09373,213687,0
2023-11-26,1.09444,1.10172,1.08286,1.0884,270825,0
2023-12-03,1.08743,1.0895,1.07234,1.07617,292991,0
2023-12-10,1.07586,1.10092,1.07416,1.08939,288474,0
2023-12-17,1.08974,1.10402,1.08922,1.10137,261276,0
2023-12-24,1.10017,1.11394,1.10017,1.10372,161118,0
2023-12-31,1.10435,1.10446,1.08769,1.09415,229191,0
2024-01-07,1.09326,1.09976,1.09103,1.09504,268769,0
