time,open,high,low,close,volume,real_volume
2022-02-25 16:00:00,1.33982,1.3400699999999999,1.33667,1.33716,5164,0
2022-02-25 17:00:00,1.33719,1.34212,1.3371,1.3416299999999999,6125,0
2022-02-25 18:00:00,1.3416299999999999,1.34246,1.33965,1.34025,3933,0
2022-02-25 19:00:00,1.34024,1.34085,1.33816,1.33838,2332,0
2022-02-25 20:00:00,1.33839,1.3403,1.33839,1.33968,2076,0
2022-02-25 21:00:00,1.33969,1.34123,1.33942,1.34111,2365,0
2022-02-25 22:00:00,1.34113,1.34155,1.34076,1.34118,1990,0
2022-02-25 23:00:00,1.34115,1.34196,1.34089,1.34089,835,0
2022-02-28 00:00:00,1.3309199999999999,1.33496,1.3309199999999999,1.33372,2702,0
2022-02-28 01:00:00,1.33388,1.3374,1.33334,1.33719,2383,0
2022-02-28 02:00:00,1.33719,1.33817,1.33651,1.33695,3703,0
2022-02-28 03:00:00,1.33697,1.3379400000000001,1.33552,1.33626,4533,0
2022-02-28 04:00:00,1.33631,1.3367,1.33446,1.3357999999999999,3234,0
2022-02-28 05:00:00,1.33581,1.3361100000000001,1.33469,1.33469,2041,0
2022-02-28 06:00:00,1.33472,1.33518,1.33414,1.33448,1455,0
2022-02-28 07:00:00,1.33449,1.33624,1.33447,1.33618,1843,0
2022-02-28 08:00:00,1.33617,1.33752,1.33566,1.3369900000000001,2598,0
2022-02-28 09:00:00,1.337,1.33878,1.33658,1.33735,5170,0
2022-02-28 10:00:00,1.3373599999999999,1.33776,1.33517,1.33663,5712,0
2022-02-28 11:00:00,1.33662,1.33827,1.3363800000000001,1.33758,4471,0
2022-02-28 12:00:00,1.33758,1.34109,1.33756,1.34105,4016,0
2022-02-28 13:00:00,1.34106,1.34119,1.33904,1.33932,3929,0
2022-02-28 14:00:00,1.33936,1.34042,1.33888,1.3389,3657,0
2022-02-28 15:00:00,1.3388900000000001,1.34127,1.33872,1.3412600000000001,4772,0
