time,open,high,low,close,volume
2023-02-15,0.69364,0.69377,0.68644,0.69183,0
2023-02-16,0.69184,0.69357,0.68323,0.68424,0
2023-02-17,0.68424,0.68839,0.68112,0.68761,0
2023-02-19,0.68645,0.69007,0.6862,0.68905,0
2023-02-20,0.68907,0.69194,0.68855,0.68954,0
2023-02-21,0.68953,0.6901,0.683,0.68384,0
2023-02-22,0.68384,0.68412,0.67944,0.68326,0
2023-02-23,0.68324,0.68348,0.67808,0.68127,0
2023-02-24,0.68128,0.68175,0.67179,0.67261,0
2023-02-26,0.6728,0.67412,0.67037,0.67102,0
2023-02-27,0.671,0.67498,0.66975,0.67289,0
2023-02-28,0.67289,0.67545,0.66945,0.67488,0
2023-03-01,0.67489,0.67773,0.67274,0.67438,0
2023-03-02,0.67436,0.6752,0.67078,0.67429,0
2023-03-03,0.6743,0.67743,0.67386,0.67703,0
2023-03-05,0.6755,0.67692,0.67409,0.67543,0
2023-03-06,0.67543,0.67616,0.66918,0.6713,0
2023-03-07,0.67129,0.6718,0.65674,0.65896,0
2023-03-08,0.65896,0.6616,0.65755,0.66097,0
2023-03-09,0.66096,0.66358,0.65633,0.65979,0
2023-03-10,0.65979,0.66327,0.65736,0.65758,0
2023-03-12,0.66118,0.66719,0.65952,0.66659,0
2023-03-13,0.66659,0.67163,0.66173,0.66477,0
2023-03-14,0.66475,0.67111,0.66426,0.66924,0
2023-03-15,0.66925,0.66926,0.65941,0.66364,0
2023-03-16,0.66362,0.67151,0.66296,0.67143,0
2023-03-17,0.67144,0.67242,0.66806,0.66949,0
2023-03-19,0.6712,0.67296,0.66797,0.66828,0
2023-03-20,0.66827,0.67258,0.66653,0.66901,0
2023-03-21,0.66903,0.66968,0.66498,0.6693,0
2023-03-22,0.66931,0.67419,0.66701,0.67411,0
2023-03-23,0.67411,0.67551,0.66589,0.66865,0
2023-03-24,0.66865,0.66939,0.66265,0.66422,0
2023-03-26,0.66391,0.66615,0.66368,0.66569,0
2023-03-27,0.66571,0.66944,0.66333,0.6691,0
2023-03-28,0.6691,0.67127,0.66685,0.66969,0
2023-03-29,0.66969,0.67034,0.66609,0.6679,0
2023-03-30,0.6679,0.67375,0.66771,0.67186,0
2023-03-31,0.67186,0.67209,0.66698,0.66817,0
2023-04-02,0.66787,0.6682,0.66506,0.66624,0
2023-04-03,0.66626,0.67928,0.66573,0.67791,0
2023-04-04,0.6779,0.6788,0.67209,0.67539,0
2023-04-05,0.67541,0.67543,0.66764,0.66995,0
2023-04-06,0.66994,0.67089,0.66526,0.66739,0
2023-04-09,0.66604,0.66741,0.66563,0.66616,0
2023-04-10,0.66616,0.66797,0.66188,0.66677,0
2023-04-11,0.66677,0.66794,0.6645,0.66645,0
2023-04-12,0.66644,0.67228,0.66503,0.67091,0
2023-04-13,0.67089,0.67963,0.6695,0.67844,0
2023-04-14,0.67845,0.68057,0.66947,0.6704,0
2023-04-16,0.67017,0.67128,0.669,0.67074,0
2023-04-17,0.67073,0.67245,0.66861,0.67133,0
2023-04-18,0.67132,0.6747,0.67115,0.67303,0
2023-04-19,0.67302,0.67332,0.66896,0.6704,0
2023-04-20,0.67043,0.6771,0.66985,0.67174,0
2023-04-21,0.67175,0.67188,0.66773,0.66887,0
2023-04-23,0.66932,0.66968,0.66771,0.66792,0
2023-04-24,0.66791,0.6705,0.66651,0.66786,0
2023-04-25,0.66786,0.66873,0.66054,0.66059,0
2023-04-26,0.66059,0.66178,0.6591,0.66065,0
2023-04-27,0.66066,0.66418,0.65949,0.66283,0
2023-04-28,0.66282,0.66301,0.65728,0.66112,0
2023-04-30,0.66118,0.66358,0.66069,0.66345,0
2023-05-01,0.66345,0.66677,0.66191,0.66289,0
2023-05-02,0.66289,0.67167,0.66251,0.66681,0
2023-05-03,0.6668,0.66935,0.664,0.66865,0
2023-05-04,0.66864,0.67359,0.66539,0.67349,0
2023-05-05,0.6735,0.67566,0.66875,0.67456,0
2023-05-07,0.67433,0.67698,0.67396,0.67689,0
2023-05-08,0.67688,0.67962,0.67685,0.67839,0
2023-05-09,0.67842,0.67864,0.67461,0.67681,0
2023-05-10,0.67682,0.68176,0.67438,0.67714,0
2023-05-11,0.67717,0.67795,0.66849,0.66909,0
2023-05-12,0.66908,0.67041,0.66357,0.66392,0
2023-05-14,0.66427,0.6665,0.66413,0.6661,0
2023-05-15,0.6661,0.67092,0.66584,0.66943,0
2023-05-16,0.66942,0.66961,0.6644,0.66593,0
2023-05-17,0.66593,0.66728,0.66286,0.66494,0
2023-05-18,0.66495,0.66565,0.66047,0.66368,0
2023-05-19,0.66368,0.66748,0.66294,0.66502,0
2023-05-21,0.66471,0.66672,0.66427,0.66495,0
2023-05-22,0.66494,0.66616,0.66268,0.66551,0
2023-05-23,0.66548,0.66596,0.65852,0.66012,0
2023-05-24,0.6601,0.66036,0.65226,0.65275,0
2023-05-25,0.65277,0.65421,0.649,0.65112,0
2023-05-26,0.6511,0.65438,0.64975,0.65142,0
2023-05-28,0.65202,0.65439,0.65195,0.65285,0
2023-05-29,0.65286,0.65591,0.65101,0.65128,0
2023-05-30,0.65127,0.65543,0.64894,0.64937,0
2023-05-31,0.64937,0.65153,0.64625,0.6514,0
2023-06-01,0.65141,0.66159,0.64859,0.66143,0
2023-06-02,0.66145,0.6638,0.6602,0.66089,0
2023-06-04,0.65994,0.66076,0.65872,0.66064,0
2023-06-05,0.66062,0.6637,0.6583,0.66171,0
2023-06-06,0.66171,0.66894,0.66157,0.6675,0
2023-06-07,0.66749,0.67169,0.66411,0.6662,0
2023-06-08,0.6662,0.67163,0.66545,0.6698,0
2023-06-09,0.66979,0.67503,0.66923,0.67374,0
2023-06-11,0.67405,0.67479,0.6731,0.67416,0
2023-06-12,0.67412,0.67731,0.67376,0.67643,0
2023-06-13,0.67643,0.67993,0.67555,0.67751,0
2023-06-14,0.67749,0.68332,0.67628,0.67994,0
2023-06-15,0.67996,0.68923,0.67914,0.68705,0
2023-06-16,0.68705,0.68993,0.68545,0.68791,0
2023-06-18,0.68769,0.68818,0.68333,0.6837,0
