time,open,high,low,close,volume
2023-01-30,0.70315,0.71421,0.6993,0.70371,0
2023-02-06,0.70372,0.71573,0.68549,0.69297,0
2023-02-13,0.69297,0.70108,0.68852,0.69749,0
2023-02-20,0.69748,0.70294,0.68112,0.68954,0
2023-02-27,0.68953,0.6901,0.66975,0.67289,0
2023-03-06,0.67289,0.67773,0.66918,0.6713,0
2023-03-13,0.67129,0.6718,0.65633,0.66477,0
2023-03-20,0.66475,0.67296,0.65941,0.66901,0
2023-03-27,0.66903,0.67551,0.66265,0.6691,0
2023-04-03,0.6691,0.67928,0.66506,0.67791,0
2023-04-10,0.6779,0.6788,0.66188,0.66677,0
2023-04-17,0.66677,0.68057,0.6645,0.67133,0
2023-04-24,0.67132,0.6771,0.66651,0.66786,0
2023-05-01,0.66786,0.66873,0.65728,0.66289,0
2023-05-08,0.66289,0.67962,0.66251,0.67839,0
2023-05-15,0.67842,0.68176,0.66357,0.66943,0
2023-05-22,0.66942,0.66961,0.66047,0.66551,0
2023-05-29,0.66548,0.66596,0.649,0.65128,0
2023-06-05,0.65127,0.6638,0.64625,0.66171,0
2023-06-12,0.66171,0.67731,0.66157,0.67643,0
2023-06-19,0.67643,0.68993,0.67555,0.68078,0
2023-06-26,0.68074,0.68115,0.66541,0.67157,0
2023-07-03,0.67156,0.67203,0.65948,0.66755,0
2023-07-10,0.66756,0.67036,0.66103,0.66871,0
2023-07-17,0.66869,0.68946,0.66507,0.6827,0
2023-07-24,0.68269,0.68396,0.67145,0.67645,0
2023-07-31,0.67642,0.68207,0.66221,0.66926,0
2023-08-07,0.66924,0.67075,0.65137,0.65453,0
2023-08-14,0.65451,0.66164,0.64534,0.65067,0
2023-08-21,0.65068,0.65212,0.6364,0.64217,0
2023-08-28,0.64216,0.64878,0.63795,0.64481,0
2023-09-04,0.64481,0.65218,0.64008,0.64257,0
2023-09-11,0.64256,0.6449,0.63567,0.64352,0
2023-09-18,0.64352,0.64731,0.63797,0.64351,0
2023-09-25,0.64354,0.65108,0.63851,0.6418,0
2023-10-02,0.6418,0.65005,0.63309,0.63445,0
2023-10-09,0.63447,0.64327,0.62851,0.64146,0
2023-10-16,0.6415,0.64449,0.62859,0.63534,0
2023-10-23,0.63534,0.63929,0.62885,0.63564,0
2023-10-30,0.63562,0.63992,0.62698,0.63442,0
2023-11-06,0.6344,0.65226,0.6314,0.64375,0
2023-11-13,0.64373,0.6449,0.63381,0.6371,0
2023-11-20,0.63709,0.65864,0.636,0.65766,0
2023-11-27,0.65766,0.66313,0.65209,0.66222,0
2023-12-04,0.66218,0.66901,0.65704,0.65815,0
2023-12-11,0.65814,0.66198,0.6525,0.65898,0
2023-12-18,0.65899,0.67349,0.65392,0.67231,0
2023-12-25,0.6723,0.68245,0.6706,0.6814,0
2024-01-01,0.6814,0.68706,0.67806,0.68186,0
2024-01-08,0.68187,0.68386,0.664,0.67169,0
2024-01-15,0.67168,0.67283,0.66099,0.66142,0
2024-01-22,0.66142,0.66327,0.65245,0.66,0
2024-01-29,0.66001,0.66242,0.65512,0.66073,0
2024-02-05,0.66073,0.66222,0.64682,0.65133,0
2024-02-12,0.65132,0.65426,0.648,0.65144,0
2024-02-19,0.65142,0.65515,0.64422,0.65299,0
2024-02-26,0.65298,0.65946,0.65245,0.65433,0
2024-03-04,0.6543,0.65574,0.64866,0.65011,0
2024-03-11,0.65011,0.66671,0.6477,0.66141,0
2024-03-18,0.66141,0.66383,0.65258,0.65279,0
2024-03-25,0.65279,0.66342,0.65036,0.65377,0
2024-04-01,0.65377,0.65587,0.64802,0.64873,0
2024-04-08,0.64872,0.66185,0.64846,0.66011,0
2024-04-15,0.66012,0.6644,0.64077,0.64178,0
2024-04-22,0.64178,0.64651,0.63618,0.64579,0
2024-04-29,0.64584,0.65863,0.64406,0.65334,0
2024-05-06,0.65336,0.66485,0.64648,0.66288,0
2024-05-13,0.66289,0.66297,0.65575,0.66009,0
2024-05-20,0.66012,0.67137,0.65786,0.66558,0
2024-05-27,0.66558,0.66848,0.65917,0.6672,0
2024-06-03,0.6672,0.66984,0.65904,0.66802,0
2024-06-10,0.66801,0.66835,0.65753,0.65966,0
2024-06-17,0.65966,0.6704,0.65849,0.66073,0
2024-06-24,0.66073,0.66789,0.65995,0.66603,0
2024-07-01,0.66604,0.66882,0.66195,0.66419,0
2024-07-08,0.6642,0.67607,0.66378,0.67355,0
2024-07-15,0.67356,0.67983,0.67235,0.67475,0
2024-07-22,0.67476,0.67544,0.6631,0.66376,0
2024-07-29,0.66375,0.66379,0.65125,0.65534,0
2024-08-05,0.65531,0.6562,0.63481,0.65088,0
2024-08-12,0.65087,0.66049,0.64719,0.65921,0
2024-08-19,0.65923,0.67379,0.65626,0.67174,0
2024-08-26,0.67173,0.6798,0.66967,0.67834,0
2024-09-02,0.67836,0.68235,0.67423,0.67443,0
2024-09-09,0.67442,0.67669,0.66437,0.66581,0
2024-09-16,0.66582,0.67535,0.66217,0.67466,0
2024-09-23,0.67465,0.68547,0.67373,0.68467,0
2024-09-30,0.68466,0.69418,0.68135,0.69142,0
2024-10-07,0.69141,0.6933,0.67146,0.67323,0
2024-10-14,0.67324,0.67616,0.66993,0.6717,0
2024-10-21,0.67169,0.67257,0.66504,0.66839,0
2024-10-28,0.66838,0.66947,0.656,0.65643,0
2024-11-04,0.65643,0.66186,0.65364,0.65932,0
2024-11-11,0.65931,0.66874,0.65119,0.65542,0
2024-11-18,0.65544,0.65581,0.64401,0.65071,0
2024-11-25,0.65073,0.65494,0.64334,0.64926,0
2024-12-02,0.64927,0.65276,0.64425,0.64695,0
2024-12-09,0.64693,0.65042,0.63723,0.6384,0
2024-12-16,0.6384,0.6429,0.63363,0.63551,0
2024-12-23,0.63555,0.63567,0.61985,0.62391,0
2024-12-30,0.62392,0.62537,0.61999,0.62157,0
