time,open,high,low,close,volume,real_volume
2022-12-19,1.05894,1.0658,1.05759,1.06073,66717,0
2022-12-20,1.0605,1.06586,1.0579,1.06232,96053,0
2022-12-21,1.0624,1.06452,1.05904,1.06038,70774,0
2022-12-22,1.06046,1.0659399999999999,1.05733,1.05983,71654,0
2022-12-23,1.05938,1.06331,1.05867,1.0616,67483,0
2022-12-27,1.06354,1.06695,1.06115,1.0639,57406,0
2022-12-28,1.06395,1.06746,1.06068,1.06125,60214,0
2022-12-29,1.06117,1.06905,1.06054,1.06621,57401,0
2022-12-30,1.06608,1.07132,1.06389,1.07007,67953,0
2023-01-02,1.0695000000000001,1.07092,1.06508,1.066,17160,0
2023-01-03,1.0665,1.06836,1.05196,1.05488,87287,0
2023-01-04,1.05444,1.06353,1.05409,1.06041,86099,0
2023-01-05,1.0603,1.06314,1.05151,1.05217,80129,0
2023-01-06,1.05224,1.06481,1.04834,1.06437,78048,0
2023-01-09,1.06399,1.07606,1.06371,1.07326,75294,0
2023-01-10,1.07278,1.07594,1.0712,1.07343,73564,0
2023-01-11,1.07329,1.07764,1.07254,1.07565,63082,0
2023-01-12,1.07574,1.08669,1.07275,1.08511,86971,0
2023-01-13,1.08405,1.0868,1.07804,1.0833,75189,0
2023-01-16,1.08286,1.08742,1.08016,1.08223,52423,0
2023-01-17,1.08216,1.08694,1.07748,1.07883,76537,0
2023-01-18,1.07882,1.08876,1.07662,1.07944,93017,0
2023-01-19,1.07929,1.084,1.07825,1.0831,73715,0
2023-01-20,1.08306,1.0859,1.08024,1.08562,60032,0
2023-01-23,1.08681,1.09268,1.08462,1.08714,66997,0
2023-01-24,1.0871,1.0898,1.08352,1.08882,59121,0
2023-01-25,1.0885,1.09236,1.08572,1.09152,61066,0
2023-01-26,1.09149,1.09296,1.08507,1.08912,60790,0
2023-01-27,1.08923,1.09004,1.08379,1.08688,55319,0
2023-01-30,1.08623,1.09138,1.08393,1.08519,60379,0
2023-01-31,1.08464,1.0875,1.08022,1.08621,62433,0
2023-02-01,1.08605,1.10006,1.08524,1.09901,67393,0
2023-02-02,1.09882,1.10329,1.08854,1.09108,81138,0
2023-02-03,1.09091,1.09401,1.07926,1.0794,74526,0
2023-02-06,1.07824,1.0799,1.07095,1.07257,65147,0
2023-02-07,1.0725500000000001,1.07664,1.06692,1.07278,78294,0
2023-02-08,1.0723,1.07609,1.07094,1.07141,59117,0
2023-02-09,1.071,1.07907,1.07069,1.07386,63139,0
2023-02-10,1.07344,1.07528,1.06664,1.06772,66664,0
2023-02-13,1.06807,1.073,1.06556,1.07252,56882,0
2023-02-14,1.07178,1.08041,1.07068,1.07359,82082,0
2023-02-15,1.07355,1.07445,1.06606,1.06869,68449,0
2023-02-16,1.06875,1.07226,1.06546,1.06728,72882,0
2023-02-17,1.06705,1.06984,1.06128,1.06937,66016,0
2023-02-20,1.06851,1.07047,1.06704,1.06848,41959,0
2023-02-21,1.06855,1.06983,1.06376,1.06461,67255,0
2023-02-22,1.06421,1.06642,1.05992,1.06049,72358,0
2023-02-23,1.06032,1.06278,1.05772,1.05943,65340,0
2023-02-24,1.05944,1.06143,1.05362,1.05458,72777,0
2023-02-27,1.05429,1.06198,1.05329,1.06088,62245,0
2023-02-28,1.06091,1.06453,1.05739,1.05755,62382,0
2023-03-01,1.0575,1.06914,1.05653,1.0669,77342,0
2023-03-02,1.06653,1.06729,1.05766,1.05971,71400,0
2023-03-03,1.05954,1.06387,1.05884,1.06341,61668,0
2023-03-06,1.06239,1.06944,1.06211,1.06828,58494,0
2023-03-07,1.0679400000000001,1.06947,1.05461,1.05493,73126,0
2023-03-08,1.0549,1.05738,1.05243,1.05438,60466,0
2023-03-09,1.05439,1.05913,1.05375,1.05823,59065,0
2023-03-10,1.05778,1.07006,1.0574,1.06395,94792,0
2023-03-13,1.0681,1.07486,1.06504,1.0731600000000001,123346,0
2023-03-14,1.07304,1.07496,1.06789,1.07332,96044,0
2023-03-15,1.07326,1.07599,1.05162,1.05758,103037,0
2023-03-16,1.05769,1.06356,1.05511,1.06138,99417,0
2023-03-17,1.06082,1.06854,1.06047,1.06647,77043,0
2023-03-20,1.06884,1.07308,1.06313,1.07237,82937,0
2023-03-21,1.07181,1.07884,1.0704,1.07698,59181,0
2023-03-22,1.07662,1.09124,1.07591,1.08551,67819,0
2023-03-23,1.08555,1.093,1.08243,1.08327,74420,0
2023-03-24,1.08273,1.0838700000000001,1.07132,1.07587,78111,0
2023-03-27,1.0775,1.08,1.0745,1.07987,58303,0
2023-03-28,1.0796000000000001,1.08486,1.07939,1.0846,53393,0
2023-03-29,1.08424,1.08713,1.08178,1.08445,54477,0
2023-03-30,1.08433,1.09263,1.08236,1.09056,54487,0
2023-03-31,1.09056,1.0925799999999999,1.08369,1.08415,58800,0
2023-04-03,1.08397,1.09168,1.07882,1.09027,60406,0
2023-04-04,1.08965,1.09733,1.08828,1.09559,58401,0
2023-04-05,1.09466,1.09696,1.08912,1.09073,54867,0
2023-04-06,1.09019,1.09376,1.08846,1.09205,46818,0
2023-04-07,1.092,1.09241,1.08767,1.08986,18859,0
2023-04-10,1.08974,1.09174,1.08313,1.08605,41251,0
2023-04-11,1.08577,1.09281,1.08532,1.09131,48851,0
2023-04-12,1.09113,1.10002,1.0909,1.09915,51776,0
2023-04-13,1.09913,1.10677,1.09769,1.1047,50791,0
2023-04-14,1.10462,1.10759,1.09724,1.09942,53044,0
2023-04-17,1.09887,1.09998,1.0909200000000001,1.09275,50565,0
2023-04-18,1.09216,1.0983,1.09215,1.0973600000000001,46538,0
2023-04-19,1.09717,1.0984099999999999,1.09174,1.0956,50251,0
2023-04-20,1.09539,1.09898,1.09335,1.09706,50453,0
2023-04-21,1.0968,1.09938,1.09381,1.09894,49623,0
2023-04-24,1.09912,1.1050200000000001,1.0966,1.10463,53926,0
2023-04-25,1.10452,1.10672,1.09642,1.09739,49967,0
2023-04-26,1.09715,1.10954,1.09664,1.1039,59751,0
2023-04-27,1.10399,1.10635,1.09922,1.10289,52837,0
2023-04-28,1.10264,1.10451,1.09625,1.10165,65525,0
2023-05-01,1.10222,1.10356,1.09643,1.09764,47045,0
2023-05-02,1.09718,1.1008,1.0942,1.09992,55253,0
2023-05-03,1.09972,1.1092,1.09966,1.10623,58026,0
2023-05-04,1.10591,1.10917,1.09863,1.10122,69037,0
2023-05-05,1.1007500000000001,1.10478,1.09668,1.10185,51199,0
2023-05-08,1.10204,1.10537,1.10002,1.1004,41225,0
2023-05-09,1.10038,1.1005,1.09412,1.09615,44647,0
2023-05-10,1.096,1.1007,1.09415,1.09824,49391,0
2023-05-11,1.09813,1.09981,1.09002,1.09157,53339,0
2023-05-12,1.09154,1.09356,1.0848,1.08496,45909,0
2023-05-15,1.08562,1.0890900000000001,1.08456,1.08745,40056,0
2023-05-16,1.08735,1.09047,1.0855,1.08627,45168,0
2023-05-17,1.08605,1.0873599999999999,1.08102,1.0838700000000001,46953,0
2023-05-18,1.08391,1.08481,1.07626,1.077,44183,0
2023-05-19,1.0769,1.08288,1.07599,1.08059,51586,0
2023-05-22,1.08046,1.08314,1.07955,1.08122,47336,0
2023-05-23,1.08108,1.08206,1.07603,1.07706,48939,0
2023-05-24,1.07693,1.08012,1.0748199999999999,1.07494,53259,0
2023-05-25,1.07489,1.07568,1.07073,1.07252,51755,0
2023-05-26,1.07241,1.07588,1.07018,1.07251,48235,0
2023-05-29,1.07158,1.07435,1.07056,1.0709,22918,0
2023-05-30,1.0707,1.07466,1.06725,1.0734,50935,0
2023-05-31,1.07341,1.07358,1.06352,1.06883,54783,0
2023-06-01,1.06897,1.07685,1.06618,1.07624,52539,0
2023-06-02,1.07618,1.0779,1.07054,1.07073,47085,0
2023-06-05,1.0711,1.07223,1.06746,1.07122,42971,0
2023-06-06,1.07118,1.07328,1.0667,1.06924,42634,0
2023-06-07,1.06923,1.07397,1.06683,1.0699,44152,0
2023-06-08,1.06974,1.07871,1.0693,1.07832,45178,0
2023-06-09,1.07805,1.07852,1.0743,1.07491,40743,0
2023-06-12,1.07462,1.07901,1.07331,1.07578,39847,0
2023-06-13,1.07545,1.08236,1.07529,1.0793,50304,0
2023-06-14,1.07934,1.08641,1.07741,1.0831,51095,0
2023-06-15,1.08258,1.09527,1.08038,1.09456,52610,0
2023-06-16,1.09444,1.09708,1.09182,1.09421,48489,0
2023-06-19,1.09399,1.09462,1.09072,1.09215,35532,0
2023-06-20,1.09214,1.09462,1.08922,1.0918,49881,0
2023-06-21,1.09172,1.09908,1.09058,1.09862,53252,0
2023-06-22,1.09859,1.10123,1.09486,1.09559,51602,0
2023-06-23,1.09556,1.09587,1.08446,1.08954,54708,0
2023-06-26,1.0905,1.09202,1.08876,1.09053,44273,0
2023-06-27,1.09057,1.09768,1.09022,1.09609,50860,0
2023-06-28,1.09601,1.09627,1.0897000000000001,1.0913,50718,0
2023-06-29,1.09128,1.09413,1.08602,1.08642,52898,0
