time,open,high,low,close
2025-04-22 12:00:00,1.14999,1.15077,1.14879,1.14907
2025-04-22 13:00:00,1.14907,1.15005,1.14881,1.1488800000000001
2025-04-22 14:00:00,1.14886,1.15006,1.1484,1.14862
2025-04-22 15:00:00,1.14858,1.14905,1.14617,1.147
2025-04-22 16:00:00,1.14703,1.14851,1.14561,1.1474199999999999
2025-04-22 17:00:00,1.14744,1.14923,1.14611,1.1478
2025-04-22 18:00:00,1.1478,1.14857,1.14638,1.14649
2025-04-22 19:00:00,1.14649,1.14688,1.1433200000000001,1.14339
2025-04-22 20:00:00,1.14339,1.14539,1.1431,1.14502
2025-04-22 21:00:00,1.14502,1.14503,1.14226,1.1427100000000001
2025-04-22 22:00:00,1.1427100000000001,1.14341,1.14199,1.14208
2025-04-22 23:00:00,1.14209,1.14303,1.14175,1.14206
2025-04-23 00:00:00,1.14207,1.14262,1.13618,1.1362
2025-04-23 01:00:00,1.13621,1.1369799999999999,1.13081,1.13373
2025-04-23 02:00:00,1.13376,1.13625,1.1329799999999999,1.13507
2025-04-23 03:00:00,1.13507,1.13982,1.13494,1.13975
2025-04-23 04:00:00,1.13975,1.14152,1.13843,1.14072
2025-04-23 05:00:00,1.14072,1.14107,1.13902,1.14047
2025-04-23 06:00:00,1.14047,1.14052,1.1373,1.1379299999999999
2025-04-23 07:00:00,1.13792,1.13917,1.1371,1.13899
2025-04-23 08:00:00,1.13899,1.13997,1.13713,1.13769
2025-04-23 09:00:00,1.1377,1.13965,1.1374900000000001,1.13849
2025-04-23 10:00:00,1.13851,1.1408800000000001,1.13785,1.13858
2025-04-23 11:00:00,1.13858,1.14153,1.13799,1.14131
2025-04-23 12:00:00,1.14129,1.14399,1.14128,1.1418300000000001
2025-04-23 13:00:00,1.14182,1.1419,1.139,1.14021
2025-04-23 14:00:00,1.14021,1.14161,1.13862,1.1411
2025-04-23 15:00:00,1.1411,1.14197,1.14021,1.14057
2025-04-23 16:00:00,1.14054,1.1412200000000001,1.1333,1.1333199999999999
2025-04-23 17:00:00,1.13334,1.13813,1.13281,1.13533
2025-04-23 18:00:00,1.13534,1.13834,1.13441,1.1348799999999999
2025-04-23 19:00:00,1.1348799999999999,1.13658,1.13367,1.13399
2025-04-23 20:00:00,1.13399,1.1344,1.13252,1.1329500000000001
2025-04-23 21:00:00,1.1329500000000001,1.13301,1.13154,1.13238
2025-04-23 22:00:00,1.13238,1.13319,1.13183,1.13274
2025-04-23 23:00:00,1.13274,1.13284,1.13105,1.13145
2025-04-24 00:00:00,1.13114,1.13213,1.13095,1.13178
2025-04-24 01:00:00,1.13178,1.13473,1.13178,1.1332200000000001
2025-04-24 02:00:00,1.1332200000000001,1.13384,1.13262,1.13294
2025-04-24 03:00:00,1.1329500000000001,1.13467,1.13216,1.13437
2025-04-24 04:00:00,1.13437,1.1357599999999999,1.134,1.13497
2025-04-24 05:00:00,1.13497,1.13572,1.13463,1.13552
2025-04-24 06:00:00,1.13552,1.13561,1.13366,1.13382
2025-04-24 07:00:00,1.13382,1.13423,1.13324,1.13392
2025-04-24 08:00:00,1.13392,1.13457,1.13308,1.13364
2025-04-24 09:00:00,1.13364,1.13544,1.1336,1.13523
2025-04-24 10:00:00,1.13523,1.13805,1.13517,1.13799
2025-04-24 11:00:00,1.138,1.1393,1.13631,1.13806
2025-04-24 12:00:00,1.13806,1.13912,1.13751,1.13845
2025-04-24 13:00:00,1.13845,1.13947,1.13762,1.13794
2025-04-24 14:00:00,1.13794,1.13903,1.13686,1.13729
2025-04-24 15:00:00,1.13729,1.13788,1.1358,1.13767
2025-04-24 16:00:00,1.13767,1.1384,1.13635,1.13761
2025-04-24 17:00:00,1.13762,1.13874,1.13632,1.13727
2025-04-24 18:00:00,1.13727,1.1375899999999999,1.13475,1.13609
2025-04-24 19:00:00,1.13609,1.13807,1.13577,1.13801
2025-04-24 20:00:00,1.13801,1.13856,1.13674,1.13692
2025-04-24 21:00:00,1.13692,1.13796,1.13638,1.13781
2025-04-24 22:00:00,1.13781,1.13977,1.13777,1.13845
2025-04-24 23:00:00,1.13845,1.13979,1.1381999999999999,1.13888
2025-04-25 00:00:00,1.13852,1.13912,1.1383,1.13865
2025-04-25 01:00:00,1.1387,1.13914,1.13843,1.13865
2025-04-25 02:00:00,1.13865,1.13882,1.13706,1.13726
2025-04-25 03:00:00,1.13726,1.13726,1.13469,1.13473
2025-04-25 04:00:00,1.13473,1.1355,1.13424,1.13439
2025-04-25 05:00:00,1.13439,1.13517,1.13413,1.13479
2025-04-25 06:00:00,1.13479,1.13592,1.13251,1.1326
2025-04-25 07:00:00,1.1326,1.13361,1.1316,1.1335
2025-04-25 08:00:00,1.1335,1.13418,1.13255,1.13314
2025-04-25 09:00:00,1.13313,1.13574,1.13217,1.13418
2025-04-25 10:00:00,1.13418,1.13682,1.13418,1.13599
2025-04-25 11:00:00,1.13598,1.13645,1.13399,1.1350500000000001
2025-04-25 12:00:00,1.13506,1.13609,1.1345,1.13462
2025-04-25 13:00:00,1.13462,1.13595,1.13342,1.1356
2025-04-25 14:00:00,1.1356,1.13667,1.1346,1.13494
2025-04-25 15:00:00,1.13494,1.1360000000000001,1.13492,1.13524
2025-04-25 16:00:00,1.13524,1.1355,1.1333,1.13533
2025-04-25 17:00:00,1.13533,1.13807,1.13527,1.13684
2025-04-25 18:00:00,1.13684,1.13823,1.13579,1.13803
2025-04-25 19:00:00,1.13803,1.13888,1.13682,1.13686
2025-04-25 20:00:00,1.13686,1.13828,1.1365,1.13769
2025-04-25 21:00:00,1.13768,1.13809,1.13692,1.13797
2025-04-25 22:00:00,1.13797,1.1381000000000001,1.13587,1.13592
2025-04-25 23:00:00,1.13592,1.13643,1.13571,1.13595
2025-04-28 00:00:00,1.13721,1.13721,1.13592,1.1360000000000001
2025-04-28 01:00:00,1.1360000000000001,1.13651,1.134,1.135
2025-04-28 02:00:00,1.135,1.13548,1.13413,1.1345
2025-04-28 03:00:00,1.1345,1.13646,1.13447,1.13639
2025-04-28 04:00:00,1.13639,1.13665,1.13494,1.13512
2025-04-28 05:00:00,1.13513,1.13572,1.13434,1.13535
2025-04-28 06:00:00,1.13535,1.13601,1.13511,1.13563
2025-04-28 07:00:00,1.13563,1.13726,1.13525,1.13723
2025-04-28 08:00:00,1.13723,1.13808,1.13717,1.13745
2025-04-28 09:00:00,1.13745,1.13745,1.13294,1.13317
2025-04-28 10:00:00,1.13315,1.13617,1.13309,1.13483
2025-04-28 11:00:00,1.13483,1.13517,1.13353,1.13438
2025-04-28 12:00:00,1.13438,1.13587,1.13422,1.13499
2025-04-28 13:00:00,1.13499,1.13604,1.1346,1.1350500000000001
2025-04-28 14:00:00,1.1350500000000001,1.13562,1.13411,1.13516
2025-04-28 15:00:00,1.13516,1.13729,1.13503,1.13511
2025-04-28 16:00:00,1.13511,1.13742,1.13395,1.13649
2025-04-28 17:00:00,1.13649,1.14138,1.13574,1.13786
2025-04-28 18:00:00,1.13786,1.13927,1.1371,1.13863
2025-04-28 19:00:00,1.13863,1.14224,1.13852,1.14116
2025-04-28 20:00:00,1.14116,1.14195,1.1400299999999999,1.14011
2025-04-28 21:00:00,1.14011,1.14141,1.1400299999999999,1.14135
2025-04-28 22:00:00,1.14135,1.14249,1.14133,1.14219
2025-04-28 23:00:00,1.14219,1.14249,1.14196,1.14216
2025-04-29 00:00:00,1.14197,1.14203,1.14152,1.142
2025-04-29 01:00:00,1.1421000000000001,1.14218,1.14118,1.14128
2025-04-29 02:00:00,1.14128,1.14218,1.14008,1.14078
2025-04-29 03:00:00,1.14078,1.14162,1.13992,1.13997
2025-04-29 04:00:00,1.13997,1.14089,1.13874,1.13925
2025-04-29 05:00:00,1.13925,1.142,1.13922,1.13984
2025-04-29 06:00:00,1.13984,1.1400000000000001,1.13865,1.13907
2025-04-29 07:00:00,1.13907,1.13938,1.13742,1.13781
2025-04-29 08:00:00,1.13781,1.1388099999999999,1.13761,1.1387
2025-04-29 09:00:00,1.1387,1.13994,1.13831,1.13895
2025-04-29 10:00:00,1.13896,1.1412200000000001,1.13875,1.14036
2025-04-29 11:00:00,1.1403699999999999,1.14083,1.13816,1.13853
2025-04-29 12:00:00,1.13853,1.13974,1.13806,1.13806
2025-04-29 13:00:00,1.13805,1.13853,1.1373,1.13781
2025-04-29 14:00:00,1.13781,1.13869,1.13711,1.13745
2025-04-29 15:00:00,1.13745,1.14146,1.13702,1.14107
2025-04-29 16:00:00,1.14108,1.1417,1.13904,1.14009
2025-04-29 17:00:00,1.1397,1.14176,1.1379,1.13832
2025-04-29 18:00:00,1.13832,1.14046,1.13824,1.13961
2025-04-29 19:00:00,1.13961,1.14191,1.13954,1.14035
2025-04-29 20:00:00,1.14033,1.14048,1.13838,1.1386
2025-04-29 21:00:00,1.1386,1.13933,1.13762,1.13825
2025-04-29 22:00:00,1.13825,1.13886,1.13762,1.13818
2025-04-29 23:00:00,1.13817,1.13922,1.13808,1.13828
2025-04-30 00:00:00,1.1384,1.13873,1.13789,1.13838
2025-04-30 01:00:00,1.13838,1.13959,1.13833,1.13921
2025-04-30 02:00:00,1.13921,1.13935,1.13861,1.13904
2025-04-30 03:00:00,1.13904,1.13954,1.13769,1.13827
2025-04-30 04:00:00,1.13827,1.13866,1.1357,1.13587
2025-04-30 05:00:00,1.13587,1.13726,1.1355,1.13706
2025-04-30 06:00:00,1.13706,1.13798,1.13668,1.13687
2025-04-30 07:00:00,1.1368800000000001,1.13781,1.13664,1.13734
2025-04-30 08:00:00,1.13735,1.1384400000000001,1.13718,1.13829
2025-04-30 09:00:00,1.13829,1.13996,1.13659,1.13903
2025-04-30 10:00:00,1.13902,1.13904,1.13736,1.13786
2025-04-30 11:00:00,1.13785,1.1385399999999999,1.13623,1.13716
2025-04-30 12:00:00,1.13719,1.13796,1.13603,1.13623
2025-04-30 13:00:00,1.13623,1.137,1.13609,1.13621
2025-04-30 14:00:00,1.13621,1.13806,1.1356,1.13736
2025-04-30 15:00:00,1.13736,1.13888,1.13649,1.13741
2025-04-30 16:00:00,1.13734,1.13776,1.13615,1.1369
2025-04-30 17:00:00,1.1368800000000001,1.1379299999999999,1.13498,1.1367099999999999
2025-04-30 18:00:00,1.1367,1.13751,1.1323400000000001,1.13482
2025-04-30 19:00:00,1.13482,1.13592,1.1345,1.13555
2025-04-30 20:00:00,1.13555,1.13649,1.13452,1.13458
2025-04-30 21:00:00,1.13458,1.13586,1.13431,1.13489
2025-04-30 22:00:00,1.13489,1.13534,1.13281,1.1329799999999999
2025-04-30 23:00:00,1.13299,1.13312,1.1317300000000001,1.13292
2025-05-01 00:00:00,1.13279,1.13314,1.1323699999999999,1.13253
2025-05-01 01:00:00,1.13253,1.13305,1.13224,1.13257
2025-05-01 02:00:00,1.13257,1.13263,1.13189,1.13222
2025-05-01 03:00:00,1.13222,1.13297,1.13208,1.13218
2025-05-01 04:00:00,1.13218,1.13221,1.1303,1.13083
2025-05-01 05:00:00,1.13083,1.13162,1.13061,1.13154
2025-05-01 06:00:00,1.13154,1.13186,1.12997,1.13123
2025-05-01 07:00:00,1.13123,1.13145,1.13024,1.1302699999999999
2025-05-01 08:00:00,1.1302699999999999,1.13065,1.12881,1.13001
2025-05-01 09:00:00,1.13001,1.13126,1.12984,1.13026
2025-05-01 10:00:00,1.13026,1.13108,1.12876,1.13101
2025-05-01 11:00:00,1.13101,1.1331,1.13099,1.13198
2025-05-01 12:00:00,1.13198,1.1325,1.13136,1.13143
2025-05-01 13:00:00,1.13144,1.13342,1.1312,1.13321
2025-05-01 14:00:00,1.13321,1.13411,1.13163,1.13203
2025-05-01 15:00:00,1.13203,1.13391,1.13083,1.13154
2025-05-01 16:00:00,1.13151,1.13278,1.13114,1.13193
2025-05-01 17:00:00,1.13193,1.13193,1.12704,1.12817
2025-05-01 18:00:00,1.12817,1.12903,1.12659,1.12793
2025-05-01 19:00:00,1.12793,1.1292200000000001,1.1273,1.12908
2025-05-01 20:00:00,1.12908,1.12914,1.12798,1.12831
2025-05-01 21:00:00,1.12831,1.12935,1.12753,1.12857
2025-05-01 22:00:00,1.12857,1.1292200000000001,1.12812,1.12885
2025-05-01 23:00:00,1.12885,1.12941,1.12847,1.129
2025-05-02 00:00:00,1.12888,1.1289,1.12855,1.12865
2025-05-02 01:00:00,1.12865,1.12994,1.12865,1.12949
2025-05-02 02:00:00,1.12949,1.12977,1.12912,1.12958
2025-05-02 03:00:00,1.12958,1.12995,1.12743,1.12823
2025-05-02 04:00:00,1.12823,1.12958,1.12786,1.12958
2025-05-02 05:00:00,1.12958,1.13034,1.1293,1.1294
2025-05-02 06:00:00,1.1294,1.13157,1.12939,1.13128
2025-05-02 07:00:00,1.13128,1.13141,1.13012,1.1304400000000001
2025-05-02 08:00:00,1.1304400000000001,1.1314,1.13025,1.13079
2025-05-02 09:00:00,1.13079,1.13292,1.1306,1.13258
2025-05-02 10:00:00,1.13258,1.13379,1.13179,1.13283
2025-05-02 11:00:00,1.13283,1.13349,1.13162,1.13324
2025-05-02 12:00:00,1.1333,1.13551,1.13259,1.13502
2025-05-02 13:00:00,1.13503,1.13519,1.13277,1.13312
2025-05-02 14:00:00,1.13312,1.13503,1.13243,1.13466
2025-05-02 15:00:00,1.13466,1.13474,1.13047,1.1319
2025-05-02 16:00:00,1.1319,1.138,1.1314899999999999,1.13728
2025-05-02 17:00:00,1.13728,1.1381000000000001,1.13577,1.13686
2025-05-02 18:00:00,1.13686,1.13686,1.13206,1.13291
2025-05-02 19:00:00,1.13291,1.13392,1.13172,1.13199
2025-05-02 20:00:00,1.13199,1.13204,1.12986,1.13042
2025-05-02 21:00:00,1.13042,1.13086,1.12926,1.12999
2025-05-02 22:00:00,1.12999,1.13089,1.12997,1.13046
2025-05-02 23:00:00,1.13046,1.13052,1.12937,1.12994
2025-05-05 00:00:00,1.13037,1.1308,1.12929,1.12979
2025-05-05 01:00:00,1.12979,1.13148,1.12979,1.13059
2025-05-05 02:00:00,1.13059,1.13279,1.13024,1.13212
2025-05-05 03:00:00,1.13212,1.13239,1.13145,1.13226
2025-05-05 04:00:00,1.13227,1.13401,1.13227,1.13349
2025-05-05 05:00:00,1.13349,1.13469,1.13317,1.13423
2025-05-05 06:00:00,1.13423,1.13425,1.13284,1.1332200000000001
2025-05-05 07:00:00,1.1332200000000001,1.13392,1.13287,1.13374
2025-05-05 08:00:00,1.13374,1.13475,1.13303,1.13334
2025-05-05 09:00:00,1.13333,1.13372,1.13182,1.1326
2025-05-05 10:00:00,1.13262,1.13311,1.13132,1.13132
2025-05-05 11:00:00,1.13131,1.13329,1.13116,1.1326
2025-05-05 12:00:00,1.13265,1.13441,1.13265,1.13414
2025-05-05 13:00:00,1.13414,1.13456,1.1333199999999999,1.13448
2025-05-05 14:00:00,1.13448,1.13577,1.13401,1.13426
2025-05-05 15:00:00,1.13426,1.13635,1.13403,1.13599
2025-05-05 16:00:00,1.13599,1.13649,1.13521,1.13535
2025-05-05 17:00:00,1.1353900000000001,1.1353900000000001,1.13308,1.13389
2025-05-05 18:00:00,1.13386,1.13413,1.13127,1.13144
2025-05-05 19:00:00,1.13144,1.13145,1.1299299999999999,1.13024
2025-05-05 20:00:00,1.13024,1.13113,1.12976,1.13001
2025-05-05 21:00:00,1.13001,1.13155,1.12973,1.13131
2025-05-05 22:00:00,1.13131,1.1320999999999999,1.13109,1.1314899999999999
2025-05-05 23:00:00,1.1314899999999999,1.13203,1.13121,1.13144
2025-05-06 00:00:00,1.13141,1.13179,1.1314,1.13156
2025-05-06 01:00:00,1.13156,1.13202,1.13134,1.13145
2025-05-06 02:00:00,1.13145,1.13164,1.131,1.13122
2025-05-06 03:00:00,1.13123,1.13123,1.1280999999999999,1.12862
2025-05-06 04:00:00,1.12862,1.12968,1.1280000000000001,1.12936
2025-05-06 05:00:00,1.12936,1.1314,1.1293,1.13072
2025-05-06 06:00:00,1.13072,1.13174,1.13036,1.13151
2025-05-06 07:00:00,1.13151,1.13275,1.13146,1.13246
2025-05-06 08:00:00,1.13246,1.13256,1.13135,1.13183
2025-05-06 09:00:00,1.13183,1.13357,1.13142,1.13262
2025-05-06 10:00:00,1.1326100000000001,1.1348,1.13223,1.13391
2025-05-06 11:00:00,1.13391,1.13497,1.13224,1.13273
2025-05-06 12:00:00,1.13273,1.13299,1.1305399999999999,1.13117
2025-05-06 13:00:00,1.13117,1.13276,1.13097,1.1326
2025-05-06 14:00:00,1.1326,1.1335,1.13226,1.13272
2025-05-06 15:00:00,1.13272,1.13438,1.13169,1.13405
2025-05-06 16:00:00,1.13405,1.1357599999999999,1.13263,1.13533
2025-05-06 17:00:00,1.13534,1.13699,1.1341,1.13413
2025-05-06 18:00:00,1.1341,1.13499,1.13354,1.13437
2025-05-06 19:00:00,1.13437,1.13558,1.13308,1.1348799999999999
2025-05-06 20:00:00,1.1348799999999999,1.13705,1.1348799999999999,1.13644
2025-05-06 21:00:00,1.13645,1.13724,1.13547,1.13717
2025-05-06 22:00:00,1.13717,1.13812,1.13669,1.13728
2025-05-06 23:00:00,1.13727,1.13797,1.13658,1.13685
2025-05-07 00:00:00,1.13691,1.13727,1.13624,1.1371
2025-05-07 01:00:00,1.13717,1.13746,1.1326,1.13427
2025-05-07 02:00:00,1.13427,1.13456,1.13333,1.13401
2025-05-07 03:00:00,1.13401,1.13517,1.13254,1.13411
2025-05-07 04:00:00,1.13411,1.13517,1.13263,1.13449
2025-05-07 05:00:00,1.13448,1.13496,1.1335600000000001,1.13411
2025-05-07 06:00:00,1.13411,1.13474,1.13367,1.1346
2025-05-07 07:00:00,1.1346,1.13516,1.13429,1.13437
2025-05-07 08:00:00,1.13437,1.13672,1.1343,1.13654
2025-05-07 09:00:00,1.13654,1.13782,1.13596,1.13739
2025-05-07 10:00:00,1.1374,1.1374,1.1355,1.13626
2025-05-07 11:00:00,1.13625,1.13738,1.13542,1.13583
2025-05-07 12:00:00,1.13583,1.13619,1.13472,1.13569
2025-05-07 13:00:00,1.13568,1.1367,1.13561,1.13655
2025-05-07 14:00:00,1.13655,1.13729,1.13564,1.13575
2025-05-07 15:00:00,1.13575,1.13666,1.13559,1.13591
2025-05-07 16:00:00,1.13591,1.13683,1.1353,1.13669
2025-05-07 17:00:00,1.13669,1.1371,1.13546,1.1367099999999999
2025-05-07 18:00:00,1.1367099999999999,1.13696,1.13418,1.13472
2025-05-07 19:00:00,1.13472,1.13542,1.1337,1.13491
2025-05-07 20:00:00,1.13489,1.13496,1.13349,1.13404
2025-05-07 21:00:00,1.13402,1.13651,1.13201,1.13339
2025-05-07 22:00:00,1.13339,1.13345,1.13009,1.13068
2025-05-07 23:00:00,1.13068,1.13081,1.12917,1.1301
2025-05-08 00:00:00,1.12978,1.13142,1.12963,1.13113
2025-05-08 01:00:00,1.13113,1.13113,1.13,1.13012
2025-05-08 02:00:00,1.13012,1.13103,1.13012,1.1303
2025-05-08 03:00:00,1.1303,1.13225,1.13022,1.13101
2025-05-08 04:00:00,1.13101,1.13328,1.13083,1.13318
2025-05-08 05:00:00,1.13318,1.1335600000000001,1.13225,1.13228
2025-05-08 06:00:00,1.13228,1.13364,1.13227,1.13276
2025-05-08 07:00:00,1.13276,1.1331,1.1318,1.13181
2025-05-08 08:00:00,1.13181,1.13184,1.1297,1.13039
2025-05-08 09:00:00,1.13039,1.13076,1.12766,1.12823
2025-05-08 10:00:00,1.12823,1.12977,1.12704,1.12973
2025-05-08 11:00:00,1.12973,1.13032,1.12836,1.1288
2025-05-08 12:00:00,1.1288,1.1298,1.12831,1.12848
2025-05-08 13:00:00,1.12848,1.12997,1.12754,1.12876
2025-05-08 14:00:00,1.12876,1.1305,1.12855,1.12961
2025-05-08 15:00:00,1.12961,1.13202,1.1293,1.12998
2025-05-08 16:00:00,1.12997,1.13118,1.12954,1.13061
2025-05-08 17:00:00,1.13063,1.13164,1.12759,1.12782
2025-05-08 18:00:00,1.12782,1.12898,1.12345,1.12485
2025-05-08 19:00:00,1.12481,1.12496,1.12206,1.12262
2025-05-08 20:00:00,1.12262,1.12299,1.12127,1.12267
2025-05-08 21:00:00,1.12267,1.12308,1.12197,1.12247
2025-05-08 22:00:00,1.12247,1.12284,1.1212,1.12262
2025-05-08 23:00:00,1.12262,1.12298,1.12199,1.12279
2025-05-09 00:00:00,1.12235,1.12269,1.12223,1.12269
2025-05-09 01:00:00,1.12269,1.12331,1.12257,1.12318
2025-05-09 02:00:00,1.12318,1.12325,1.12222,1.1227
2025-05-09 03:00:00,1.1227,1.12334,1.12131,1.12271
2025-05-09 04:00:00,1.12271,1.12293,1.12108,1.12123
2025-05-09 05:00:00,1.12123,1.12194,1.11968,1.12185
2025-05-09 06:00:00,1.12185,1.1227800000000001,1.12184,1.12228
2025-05-09 07:00:00,1.12228,1.123,1.12228,1.12279
2025-05-09 08:00:00,1.12279,1.12367,1.12185,1.12359
2025-05-09 09:00:00,1.12359,1.12476,1.12323,1.12405
2025-05-09 10:00:00,1.12405,1.12584,1.1237,1.12513
2025-05-09 11:00:00,1.12513,1.1259299999999999,1.12423,1.12565
2025-05-09 12:00:00,1.12565,1.12597,1.12451,1.12463
