time,open,high,low,close
2025-09-19 22:00:00,1.34689,1.34755,1.34672,1.34724
2025-09-19 23:00:00,1.34724,1.34742,1.3467,1.34704
2025-09-22 00:00:00,1.34632,1.34654,1.34595,1.34605
2025-09-22 01:00:00,1.34616,1.3473600000000001,1.34616,1.34711
2025-09-22 02:00:00,1.34711,1.34721,1.3462399999999999,1.34628
2025-09-22 03:00:00,1.34627,1.34679,1.34573,1.34676
2025-09-22 04:00:00,1.34676,1.34745,1.34657,1.34662
2025-09-22 05:00:00,1.34663,1.34668,1.34585,1.3459400000000001
2025-09-22 06:00:00,1.3459400000000001,1.34672,1.34576,1.34623
2025-09-22 07:00:00,1.34623,1.34626,1.34531,1.34607
2025-09-22 08:00:00,1.34605,1.3474,1.34592,1.3472
2025-09-22 09:00:00,1.34717,1.3483,1.34703,1.34748
2025-09-22 10:00:00,1.34748,1.34833,1.34717,1.34785
2025-09-22 11:00:00,1.34785,1.35034,1.34768,1.34958
2025-09-22 12:00:00,1.34958,1.35043,1.34904,1.35023
2025-09-22 13:00:00,1.3502100000000001,1.35067,1.34949,1.34996
2025-09-22 14:00:00,1.34996,1.35,1.34924,1.34981
2025-09-22 15:00:00,1.34981,1.35161,1.3490199999999999,1.3508200000000001
2025-09-22 16:00:00,1.35083,1.35148,1.3498299999999999,1.35071
2025-09-22 17:00:00,1.3507,1.35073,1.34924,1.34946
2025-09-22 18:00:00,1.34946,1.35055,1.34921,1.35026
2025-09-22 19:00:00,1.35025,1.3520400000000001,1.35,1.35083
2025-09-22 20:00:00,1.35083,1.35175,1.3507,1.35165
2025-09-22 21:00:00,1.35165,1.35195,1.35148,1.35169
2025-09-22 22:00:00,1.35169,1.35192,1.35149,1.35158
2025-09-22 23:00:00,1.35159,1.35168,1.35118,1.35119
2025-09-23 00:00:00,1.35122,1.35122,1.3503,1.35108
2025-09-23 01:00:00,1.35108,1.3517000000000001,1.351,1.3514300000000001
2025-09-23 02:00:00,1.35144,1.35165,1.35137,1.35141
2025-09-23 03:00:00,1.35141,1.35206,1.3511199999999999,1.35206
2025-09-23 04:00:00,1.35206,1.35274,1.35161,1.35232
2025-09-23 05:00:00,1.35232,1.35245,1.35054,1.35092
2025-09-23 06:00:00,1.35092,1.35157,1.3503,1.35157
2025-09-23 07:00:00,1.35157,1.35174,1.35046,1.3507500000000001
2025-09-23 08:00:00,1.3507,1.35148,1.35037,1.35074
2025-09-23 09:00:00,1.35071,1.35223,1.35023,1.35157
2025-09-23 10:00:00,1.35157,1.3523,1.35049,1.3520400000000001
2025-09-23 11:00:00,1.3520400000000001,1.35279,1.3487,1.35037
2025-09-23 12:00:00,1.35038,1.35144,1.34971,1.35052
2025-09-23 13:00:00,1.3505099999999999,1.35163,1.34991,1.3510900000000001
2025-09-23 14:00:00,1.3510900000000001,1.35198,1.35062,1.3514599999999999
2025-09-23 15:00:00,1.3514599999999999,1.35294,1.35098,1.35246
2025-09-23 16:00:00,1.35247,1.35366,1.3506,1.35176
2025-09-23 17:00:00,1.35176,1.3526099999999999,1.35094,1.35246
2025-09-23 18:00:00,1.35244,1.35256,1.35081,1.3516599999999999
2025-09-23 19:00:00,1.3516599999999999,1.3524,1.35071,1.35209
2025-09-23 20:00:00,1.35209,1.3525800000000001,1.35153,1.35168
2025-09-23 21:00:00,1.35168,1.3522,1.35133,1.35168
2025-09-23 22:00:00,1.35169,1.35271,1.35142,1.35252
2025-09-23 23:00:00,1.35252,1.35271,1.3519999999999999,1.35245
2025-09-24 00:00:00,1.35241,1.35241,1.35107,1.35182
2025-09-24 01:00:00,1.35181,1.35286,1.3518,1.35254
2025-09-24 02:00:00,1.35253,1.35274,1.35221,1.35243
2025-09-24 03:00:00,1.35243,1.3526099999999999,1.3514,1.35148
2025-09-24 04:00:00,1.35148,1.35161,1.35079,1.35111
2025-09-24 05:00:00,1.35111,1.35164,1.35098,1.35111
2025-09-24 06:00:00,1.35111,1.3514300000000001,1.35064,1.35072
2025-09-24 07:00:00,1.35072,1.3510499999999999,1.35052,1.35089
2025-09-24 08:00:00,1.35088,1.35122,1.3501,1.35064
2025-09-24 09:00:00,1.35064,1.3511199999999999,1.34921,1.34989
2025-09-24 10:00:00,1.34988,1.35018,1.34817,1.34847
2025-09-24 11:00:00,1.34847,1.34849,1.34731,1.34839
2025-09-24 12:00:00,1.34839,1.34877,1.34711,1.3477700000000001
2025-09-24 13:00:00,1.3477700000000001,1.34799,1.34645,1.34646
2025-09-24 14:00:00,1.34645,1.34698,1.34554,1.34575
2025-09-24 15:00:00,1.34575,1.3470900000000001,1.34361,1.34459
2025-09-24 16:00:00,1.34458,1.34478,1.34266,1.34374
2025-09-24 17:00:00,1.3437999999999999,1.34575,1.34267,1.34512
2025-09-24 18:00:00,1.34512,1.34568,1.34442,1.3447200000000001
2025-09-24 19:00:00,1.34474,1.34497,1.34391,1.34428
2025-09-24 20:00:00,1.34428,1.34558,1.34422,1.34539
2025-09-24 21:00:00,1.34539,1.3455,1.34435,1.34485
2025-09-24 22:00:00,1.34484,1.34507,1.34432,1.34463
2025-09-24 23:00:00,1.34463,1.34488,1.3443100000000001,1.3447
2025-09-25 00:00:00,1.34457,1.34493,1.34384,1.34452
2025-09-25 01:00:00,1.34452,1.34521,1.34443,1.34509
2025-09-25 02:00:00,1.34511,1.34537,1.34489,1.34494
